Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2010-09-30,0.5087
2010-12-31,0.2488
2011-03-31,-29.8263
2011-06-30,4.6093
2011-09-30,-0.8369
2011-12-31,-1.4866
2012-03-31,1.4224
2012-06-30,2.7976
2012-09-30,-7.8036
2012-12-31,-4.5365
2013-03-31,2.3263
2013-06-30,0.2291
2013-09-30,1.7498
2013-12-31,5.5799
2014-03-31,2.0949
2014-06-30,0.6121
2014-09-30,2.0321
2014-12-31,1.014
