Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2008-03-31,-1.1282
2008-06-30,-1.4843
2008-09-30,0.4279
2008-12-31,0.3564
2009-03-31,-0.2827
2009-06-30,-0.3479
2009-09-30,1.8758
2009-12-31,5.1305
2010-03-31,6.9963
2010-06-30,2.1757
2010-09-30,0.6509
2010-12-31,-1.6174
2011-03-31,-3.2748
2011-06-30,-0.9194
2011-09-30,1.3733
2011-12-31,11.351
2012-03-31,-19.0642
2012-06-30,-2.5461
2012-09-30,0.9891
2012-12-31,3.7682
2013-03-31,-17.2885
2013-06-30,-2.7837
2013-09-30,0.9213
2013-12-31,-0.9198
2014-03-31,0.9775
2014-06-30,8.7473
2014-09-30,0.7196
2014-12-31,8.5008
2015-03-31,-1.4717
2015-06-30,2.1505
2015-09-30,2.6542
2015-12-31,0.108
2016-03-31,-0.9757
2016-06-30,9.176
2016-09-30,6.5273
2016-12-31,12.8599
