Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,4.3332
2006-06-30,2.2924
2006-09-30,3.4305
2006-12-31,-0.2528
2007-03-31,-2.3847
2007-06-30,-2.1942
2007-09-30,-1.692
2007-12-31,-0.0139
2008-03-31,0.4779
2008-06-30,1.0716
2008-09-30,2.1049
2008-12-31,2.4694
2009-03-31,-0.558
2009-06-30,0.5424
2009-09-30,0.621
2009-12-31,1.1841
2010-03-31,0.6189
2010-06-30,30.1298
2010-09-30,-61.559
2010-12-31,0.0536
2011-03-31,4.7857
2011-06-30,-0.0566
2011-09-30,-0.2089
2011-12-31,-0.2736
2012-03-31,-0.4671
2012-06-30,-0.6034
2012-09-30,-0.9747
2012-12-31,-1.0119
2013-03-31,-3.7269
2013-06-30,-4.5355
2013-09-30,-0.1837
2013-12-31,-0.986
2014-03-31,-0.5656
2014-06-30,-1.1869
2014-09-30,4.3611
2014-12-31,-1.9112
2015-03-31,2.3415
2015-06-30,3.7483
2015-09-30,-3.7557
2015-12-31,-9.9113
2016-03-31,2.0966
2016-06-30,3.3781
2016-09-30,-2.5954
2016-12-31,1.6116
