Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.2073
2006-06-30,-0.066
2006-09-30,0.366
2006-12-31,0.6683
2007-03-31,1.7261
2007-06-30,1.1876
2007-09-30,2.204
2007-12-31,0.9285
2008-03-31,1.3468
2008-06-30,1.0837
2008-09-30,0.7295
2008-12-31,0.023
2009-03-31,1.1892
2009-06-30,1.1896
2009-09-30,5.2889
2009-12-31,-1.4422
2010-03-31,-0.4528
2010-06-30,0.4252
2010-09-30,0.5129
2010-12-31,1.4388
2011-03-31,0.8128
2011-06-30,1.7062
2011-09-30,0.4622
2011-12-31,0.3747
2012-03-31,0.2775
2012-06-30,-0.1303
2012-09-30,2.9684
2012-12-31,1.483
2013-03-31,5.1983
2013-06-30,1.9092
2013-09-30,2.4426
2013-12-31,5.226
2014-03-31,2.0302
2014-06-30,1.2244
2014-09-30,-3.0847
2014-12-31,-3.4308
2015-03-31,-9.7242
2015-06-30,0.8198
2015-09-30,-0.8251
2015-12-31,-1.2016
2016-03-31,2.449
2016-06-30,0.8108
2016-09-30,9.485
2016-12-31,6.9245
