Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-1.631
2006-06-30,-2.9278
2006-09-30,-4.8726
2006-12-31,1.2398
2007-03-31,-15.3861
2007-06-30,-3.2257
2007-09-30,-1.2724
2007-12-31,1.9232
2008-03-31,2.926
2008-06-30,5.2479
2008-09-30,11.5708
2008-12-31,-0.681
2009-03-31,0.2687
2009-06-30,1.0525
2009-09-30,2.2422
2009-12-31,-4.3798
2010-03-31,-0.8182
2010-06-30,-0.0185
2010-09-30,1.3448
2010-12-31,1.5273
2011-03-31,0.8762
2011-06-30,1.6166
2011-09-30,1.5735
2011-12-31,2.451
2012-03-31,7.8099
2012-06-30,0.2728
2012-09-30,0.8298
2012-12-31,1.3999
2013-03-31,1.6421
2013-06-30,4.0949
2013-09-30,3.6429
2013-12-31,2.6524
2014-03-31,0.5864
2014-06-30,0.0524
2014-09-30,0.0985
2014-12-31,0.5671
2015-03-31,1.6056
2015-06-30,1.798
2015-09-30,1.2795
2015-12-31,1.1522
2016-03-31,-0.4666
2016-06-30,-0.7889
2016-09-30,-1.0249
2016-12-31,-0.8347
2017-03-31,36.5809
