Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,0.4545
2006-04-29,0.7614
2006-07-29,0.4792
2006-10-28,0.4283
2007-02-03,0.2961
2007-05-05,0.2247
2007-08-04,0.5007
2007-11-03,0.1225
2008-02-02,2.7296
2008-05-03,1.4632
2008-08-02,3.9042
2008-11-01,-0.3545
2009-01-31,0.7404
2009-05-02,0.8629
2009-08-01,1.3188
2009-10-31,-1.4878
2010-01-30,-0.0209
2010-05-01,0.3812
2010-07-31,1.0697
2010-10-30,0.8565
2011-01-29,0.8415
2011-04-30,0.6796
2011-07-30,0.7839
2011-10-29,1.128
2012-01-28,1.4582
2012-04-28,1.4929
2012-07-28,3.0117
2012-10-27,0.7125
2013-02-02,1.3961
2013-05-04,1.7435
2013-08-03,0.7945
2013-11-02,3.2469
2014-02-01,35.7669
2014-05-03,2.1665
2014-08-02,3.7981
2014-11-01,2.7176
2015-01-31,1.4748
2015-05-02,1.9389
2015-08-01,1.2102
2015-10-31,1.3044
2016-01-30,3.2754
2016-04-30,5.0631
2016-07-30,-1.0342
2016-10-29,0.0583
2017-01-28,-0.8661
