Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-25,-0.3233
2006-06-17,-0.4272
2006-09-09,-0.2729
2006-12-30,-1.1759
2007-03-24,0.0672
2007-06-16,0.0253
2007-09-08,-0.1989
2007-12-29,0.8616
2008-03-22,0.2038
2008-06-14,0.6714
2008-09-06,0.8247
2009-01-03,-2.1444
2009-03-28,-0.0749
2009-06-20,0.1002
2009-09-12,0.4562
2010-01-02,0.392
2010-03-27,-0.9325
2010-06-19,-0.406
2010-09-11,1.8956
2011-01-01,5.2761
2011-03-26,0.1922
2011-06-18,0.7462
2011-09-10,1.1509
2011-12-31,-0.9455
2012-03-24,1.8657
2012-06-16,-0.1476
2012-09-08,0.0868
2012-12-29,-0.2141
2013-03-23,-0.0665
2013-06-15,1.6972
2013-12-28,-24.2839
2014-03-22,-18.9222
2014-06-14,-3.6455
2015-01-03,3.5913
