Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.5575
2006-06-30,1.6694
2006-09-30,2.348
2006-12-31,2.8325
2007-03-31,-4.8184
2007-06-30,-20.8979
2007-09-30,-4.5367
2007-12-31,9.3142
2008-03-31,2.3469
2008-06-30,2.0962
2008-09-30,3.3036
2008-12-31,-0.3332
2009-03-31,0.2252
2009-06-30,0.177
2009-09-30,0.4677
2009-12-31,0.4122
2010-03-31,0.8405
2010-06-30,-7.2569
2010-09-30,1.0361
2010-12-31,2.4147
2011-03-31,-5.7083
2011-06-30,-1.24
2011-09-30,0.2053
2011-12-31,0.5045
2012-03-31,0.3693
2012-06-30,-1.4533
2012-09-30,-1.4414
2012-12-31,-2.2301
2013-03-31,-0.5226
2013-06-30,0.2736
2013-09-30,-0.2247
2013-12-31,0.2424
2014-03-31,-1.514
2014-06-30,-1.2739
2014-09-30,-0.8921
2014-12-31,-0.6019
2015-03-31,0.92
2015-06-30,0.7888
2015-09-30,0.3477
2015-12-31,0.5798
2016-03-31,0.0623
2016-06-30,0.2563
2016-09-30,-1.1884
2016-12-31,-0.2294
