Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.105
2006-06-30,1.6177
2006-09-30,1.5271
2006-12-31,3.4878
2007-03-31,4.1608
2007-06-30,0.0081
2007-09-30,1.7183
2007-12-31,-0.2963
2008-03-31,-0.6655
2008-06-30,-0.1556
2008-09-30,1.7532
2008-12-31,-0.1151
2009-03-31,0.2334
2009-06-30,0.3826
2009-09-30,0.7454
2009-12-31,-0.8164
2010-03-31,-0.1473
2010-06-30,0.2025
2010-09-30,1.7296
2010-12-31,5.7612
2011-03-31,1.9481
2011-06-30,0.935
2011-09-30,0.4024
2011-12-31,0.8388
2012-03-31,0.6499
2012-06-30,0.1822
2012-09-30,-1.169
2012-12-31,-1.7118
2013-03-31,-6.2909
2013-06-30,3.4091
2013-09-30,1.1415
2013-12-31,0.7698
2014-03-31,0.2921
2014-06-30,0.921
2014-09-30,0.9744
2014-12-31,0.5411
2015-03-31,2.5515
2015-06-30,0.2929
2015-09-30,0.9547
2015-12-31,1.7531
2016-03-31,1.4005
2016-06-30,0.15
2016-09-30,-0.2158
2016-12-31,-1.0145
