Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-02,-0.7573
2006-07-02,-0.7983
2006-10-01,-2.7209
2006-12-31,1.286
2007-04-01,0.9726
2007-07-01,0.8295
2007-09-30,0.295
2007-12-31,-4.0053
2008-03-30,1.5562
2008-06-29,3.4379
2008-09-28,-42.5562
2008-12-31,-4.3533
2009-04-05,-1.0005
2009-07-05,-0.1494
2009-10-04,0.6092
2009-12-31,-1.2414
2010-04-04,-0.2979
2010-07-04,-0.2081
2010-10-03,-0.0932
2010-12-31,1.7737
2011-04-03,2.9843
2011-07-03,-8.8198
2011-10-02,-0.991
2011-12-31,-8.7119
2012-04-01,1.2729
2012-07-01,-0.0762
2012-09-30,0.0308
2012-12-31,0.7887
2013-03-31,-0.2672
2013-06-30,0.3228
2013-09-29,1.3432
2013-12-31,-0.071
2014-03-31,-0.5379
2014-06-29,-0.046
2014-09-29,-1.1566
2014-12-31,-1.7889
2015-04-05,-1.7889
2015-07-05,1.633
2015-10-04,-7.3614
2015-12-31,-31.0924
2016-04-03,1.2655
2016-07-03,1.6482
2016-10-02,0.8735
2016-12-31,-0.5939
2017-04-02,4.4075
