Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-26,0.5184
2006-06-25,-0.1647
2006-09-24,-0.5882
2007-03-25,-7.1359
2007-06-24,-3.5379
2007-09-23,-2.9778
2008-03-30,0.1173
2008-06-29,0.5232
2008-09-28,0.6758
2008-12-31,-1.4759
2009-03-29,-9.478
2009-06-28,0.2038
2009-09-27,-0.7211
2009-12-31,-9.6
2010-03-28,6.8367
2010-06-27,-0.0337
2010-09-26,6.1004
2010-12-31,1.6892
2011-04-03,-92469.234
2011-07-03,3.2972
2011-10-02,-4.9027
2011-12-31,1.1061
2012-04-01,49.1718
2012-07-01,-0.5941
2012-09-30,2.2132
2012-12-31,50.5935
2013-03-31,-11.9754
2013-06-30,-44.6957
2013-09-29,27.4903
2013-12-31,0.5346
2014-03-31,2.8323
2014-06-29,0.7808
2014-09-28,-4.5861
2014-12-31,3.0209
2015-03-29,-9.8628
2015-06-28,8.027
2015-09-27,3.2919
2015-12-31,17.7256
2016-04-03,2.6635
2016-07-03,9.1589
2016-10-02,1.1958
2016-12-31,-2.6574
2017-04-02,-1.7481
