Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2011-04-02,1.6207
2012-03-31,1.0277
2012-06-30,1.4455
2012-09-29,1.2051
2012-12-29,1.142
2013-03-30,0.7421
2013-06-29,0.5424
2013-09-28,1.1617
2013-12-28,0.8266
2014-03-29,1.118
2014-06-28,1.4979
2014-09-27,1.2456
2014-12-27,0.8214
2015-03-28,1.2216
2015-06-27,2.0661
2015-09-26,2.1958
2015-12-26,1.5014
2016-04-02,0.4751
2016-07-02,0.3801
2016-10-01,0.6832
2016-12-31,0.1114
