Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.5313
2006-06-30,-0.2981
2006-09-30,1.8504
2006-12-31,-0.0495
2007-03-31,-0.4421
2007-06-30,-0.8666
2007-09-30,1.5805
2007-12-31,1.6153
2008-03-31,-0.7157
2008-06-30,-0.7593
2008-09-30,-3.4963
2008-12-31,5.0816
2009-03-31,-1.8616
2009-06-30,-0.1996
2009-09-30,-2.3051
2009-12-31,0.595
2010-03-31,-0.0121
2010-06-30,-0.4338
2010-09-30,0.5373
2010-12-31,-1.9664
2011-03-31,-0.8591
2011-06-30,-0.6911
2011-09-30,4.9125
2011-12-31,2.8079
2012-03-31,2.3181
2012-06-30,3.0118
2012-09-30,0.7888
2012-12-31,-0.8708
2013-03-31,0.0787
2013-06-30,0.6809
2013-09-30,0.8702
2013-12-31,0.314
2014-03-31,52.3333
2014-06-30,8.211
2014-09-30,0.1996
2014-12-31,7.0302
2015-03-31,0.6047
2015-06-30,0.6994
2015-09-30,0.4598
2015-12-31,0.1881
2016-03-31,-0.2203
2016-06-30,0.5833
2016-09-30,1.983
2016-12-31,-3.0563
2017-03-31,-0.9176
