Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-28,1.3271
2006-05-31,1.9672
2006-08-31,1.7212
2006-11-30,1.883
2007-02-28,2.0431
2007-05-31,1.1163
2007-08-31,-0.9038
2007-11-30,-1.0561
2008-02-29,-0.7776
2008-05-31,1.564
2008-08-31,2.6047
2008-11-30,21.7432
2009-02-28,0.9506
2009-05-31,1.1057
2009-08-31,1.3868
2009-11-30,1.3868
2010-02-28,2.838
2010-05-31,1.3043
2010-08-31,1.8653
2010-11-30,1.6257
2011-02-28,1.2359
2011-05-31,1.1961
2011-08-31,0.5856
2011-11-30,1.7502
2012-02-29,1.127
2012-05-31,9.6317
2012-08-31,1.3838
2012-11-30,0.4752
2013-02-28,-3.7624
2013-05-31,0.6924
2013-08-31,-1.6356
2013-11-30,1.9105
2014-02-28,1.9118
2014-05-31,2.1485
2014-08-31,0.5153
2014-11-30,-0.6521
2015-02-28,0.7601
2015-05-31,1.4187
2015-08-31,1.6145
2015-11-30,1.3332
2016-02-29,4.0788
2016-05-31,-1.2728
2016-08-31,0.3782
2016-11-30,-0.0519
2017-02-28,9.3691
