Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,2.096
2006-06-30,2.0611
2006-09-30,9.7274
2006-12-29,0.9267
2007-03-31,-1.3944
2007-06-29,-1.4386
2007-09-28,-1.5151
2007-12-28,-1.0641
2008-03-31,-1.4181
2008-07-04,-1.0261
2008-10-03,-2.6932
2009-01-02,251.1334
2009-04-03,4.4876
2009-07-03,1.1555
2009-10-02,4.658
2010-01-01,-5.5526
2010-04-02,-1.726
2010-07-02,-119.3333
2010-10-01,0.0
2010-12-31,9.2143
2011-04-01,2.1563
2011-07-01,1.7764
2011-09-30,1.6007
2011-12-30,0.0
2012-03-30,-13.9417
2012-06-29,-3.9357
2012-09-28,-16.6766
2012-12-28,-8.4622
2013-03-29,-3.5842
2013-06-28,-15.0678
2013-09-27,8.3401
2013-12-27,7.289
2014-03-28,5.9214
2014-07-04,-23.1991
2014-10-03,25.5781
2015-01-01,0.1784
