Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-0.269
2006-06-30,0.6848
2006-09-30,0.5054
2006-12-31,1.0645
2007-03-31,0.6686
2007-06-30,1.0262
2007-09-30,1.1226
2007-12-31,1.7729
2008-03-31,1.7825
2008-06-30,1.8813
2008-09-30,1.745
2008-12-31,1.2041
2009-03-31,0.2263
2009-06-30,0.5483
2009-09-30,1.0336
2009-12-31,1.0244
2010-03-31,0.0447
2010-06-30,-1.3602
2010-09-30,-3.8453
2010-12-31,-13.2023
2011-03-31,0.4004
2011-06-30,1.0454
2011-09-30,0.9506
2011-12-31,8.1148
2012-03-31,1.4853
2012-06-30,1.568
2012-09-30,1.5998
2012-12-31,0.0266
2013-03-31,2.4456
2013-06-30,2.1964
2013-09-30,1.6308
2013-12-31,1.274
2014-03-31,1.1974
2014-06-30,0.4325
2014-09-30,1.0345
2014-12-31,3.2188
2015-03-31,-8.5047
2015-06-30,-0.6818
2015-09-30,0.2559
2015-12-31,0.7347
2016-03-31,1.2811
2016-06-30,4.2215
2016-09-30,3.8442
2016-12-31,2.8231
2017-03-31,1.4689
