Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-28,0.8258
2006-05-31,0.5248
2006-08-31,0.5126
2006-11-30,0.7333
2007-02-28,1.1196
2007-05-31,1.3151
2007-08-31,1.1898
2007-11-30,0.7626
2008-02-29,1.1635
2008-05-31,0.9803
2008-08-31,0.7711
2008-11-30,1.5057
2009-02-28,0.4981
2009-05-31,-0.3077
2009-08-31,-0.8373
2009-11-30,-1.0475
2010-02-28,-1.6293
2010-05-31,0.5209
2010-08-31,1.1674
2010-11-30,0.9719
2011-02-28,0.6338
2011-05-31,0.9123
2011-08-31,1.3882
2011-11-30,0.8685
2012-02-29,-4.2442
2012-05-31,2.1536
2012-08-31,2.5184
2012-11-30,1.0754
2013-02-28,59.6568
2013-05-31,-0.5557
2013-08-31,-0.5144
2013-11-30,-0.2011
2014-02-28,-0.1073
2014-05-31,-1.0812
2014-08-31,-1.8207
2014-11-30,-2.3444
2015-02-28,0.8449
2015-05-31,0.7457
2015-08-31,0.8622
2015-11-30,1.0653
2016-02-29,-0.2778
2016-05-31,0.7805
2016-08-31,8.0149
2016-11-30,-0.8558
2017-02-28,-0.929
