Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,4.5461
2006-06-30,2.7358
2006-09-30,-8.1583
2006-12-31,-1.8749
2007-03-31,-4.078
2007-06-30,-3.6168
2007-09-30,-41.1601
2007-12-31,36.0288
2008-03-31,5.5596
2008-06-30,3.0825
2008-09-30,3.0957
2008-12-31,2.3528
2009-03-31,1.6435
2009-06-30,1.5962
2009-09-30,1.0356
2009-12-31,0.8594
2010-03-31,1.1283
2010-06-30,-0.9639
2010-09-30,-3.503
2010-12-31,-1.5824
2011-03-31,3.9256
2011-06-30,1.2894
2011-09-30,0.9336
2011-12-31,0.5137
2012-03-31,1.3732
2012-06-30,0.79
2012-09-30,0.8304
2012-12-31,0.809
2013-03-31,0.3129
2013-06-30,0.4114
2013-09-30,0.2978
2013-12-31,0.4128
2014-03-31,-0.1369
2014-06-30,0.4504
2014-09-30,1.2984
2014-12-31,0.6766
2015-03-31,-1.7703
2015-06-30,-14.8913
2015-09-30,-80.4167
2015-12-31,4.4015
2016-03-31,22.7284
2016-06-30,22.0525
2016-09-30,2.3964
2017-03-31,0.3848
