Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2008-03-29,0.4732
2008-06-28,-1.9818
2008-09-27,5420.7492
2009-01-03,-1.4516
2009-04-04,-0.4796
2009-07-04,0.9981
2009-10-03,1.9839
2010-01-02,4.1736
2010-04-03,-1.1097
2010-07-03,0.5431
2010-10-02,1.95
2011-01-01,1.6017
2011-04-02,2.5876
2011-07-02,3.1059
2011-10-01,24.9037
2011-12-31,-5.0827
2012-03-31,-0.8235
2012-06-30,-11.4913
2012-09-29,-7.932
2012-12-29,-4.6406
2013-03-30,5.9129
2013-06-29,-4.3731
2013-09-28,1.142
2013-12-28,0.2097
2014-03-29,0.3398
2014-06-28,0.4046
2014-09-27,1.5773
2015-01-03,1.0741
2015-04-04,1.4681
2015-07-04,1.9426
2015-10-03,0.6516
2016-01-02,-2.4307
2016-04-02,19.3703
2016-07-02,-4.1955
2016-10-01,0.9883
2016-12-31,0.1217
2017-04-01,0.1099
