Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2014-12-31,-3.2779
2015-06-30,0.1782
2015-12-31,0.0728
2016-03-31,0.1993
2016-06-30,0.5717
2016-12-31,0.1098
2017-03-31,0.1462
