Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,5.9409
2006-06-30,2.9947
2006-09-29,2.476
2006-12-31,2.2103
2007-03-30,-0.1612
2007-06-29,0.4409
2007-09-28,0.9907
2007-12-31,1.0575
2008-03-31,1.2084
2008-06-30,1.807
2008-09-30,3.1462
2008-12-31,-5.396
2009-03-31,-0.5146
2009-06-30,3.6111
2009-09-30,-3.7819
2009-12-31,-1.1665
2010-03-31,-0.9625
2010-06-30,-1.4002
2010-09-30,-0.7359
2010-12-31,1.0437
2011-03-31,0.8945
2011-06-30,1.4717
2011-09-30,1.0299
2011-12-31,1.2458
2012-03-31,1.5728
2012-06-30,3.0743
2012-09-30,2.6237
2012-12-31,1.8183
2013-03-31,0.3364
2013-06-30,0.5561
2013-09-30,0.4246
2013-12-31,0.331
2014-03-31,0.7966
2014-06-30,0.5571
2014-09-30,0.3813
2014-12-31,0.2794
