Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,0.3556
2006-07-01,1.4438
2006-09-30,1.7156
2006-12-30,1.5822
2007-03-31,1.0905
2007-06-30,0.3113
2007-09-29,0.874
2007-12-27,0.8782
2008-03-29,1.258
2008-06-28,1.0758
2008-09-27,0.8822
2008-12-27,-1.2657
2009-03-28,-2.3348
2009-06-27,-3.1434
2009-09-26,5.7367
2009-12-26,0.4593
2010-03-27,0.4752
2010-06-26,0.537
2010-09-25,0.7286
2010-12-25,0.9217
2011-03-26,1.4472
2011-06-25,1.0645
2011-09-24,0.7574
2011-12-31,0.5703
2012-03-31,0.6292
2012-06-30,1.6323
2012-09-29,2.8186
2012-12-29,9.2429
2013-03-30,1.7723
2013-06-29,1.4443
2013-09-28,0.9234
2013-12-28,0.7958
2014-03-29,1.6374
2014-06-28,1.54
2014-09-27,1.2224
2014-12-27,0.8898
2015-03-28,2.9655
2015-06-27,8.5198
2015-09-26,4.6477
2015-12-26,2.4909
2016-03-26,1.5422
2016-06-25,1.3838
2016-09-24,0.4561
2016-12-31,0.8796
