Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-01,0.0907
2006-04-02,19.6664
2006-07-02,-4.0898
2006-10-01,1.0693
2006-12-31,0.2123
2007-04-01,1.4595
2007-07-01,1.0947
2007-09-30,1.2392
2007-12-30,0.4099
2008-03-30,0.6656
2008-06-29,0.5882
2008-09-28,0.399
2009-01-03,0.9729
2009-04-05,1.6808
2009-07-05,0.2148
2009-10-04,-0.1196
2010-01-03,0.7527
2010-04-04,-1.1515
2010-07-04,-1.9651
2010-10-03,-0.5693
2011-01-02,1.629
2011-04-03,-0.0578
2011-07-03,-0.3232
2011-10-02,1.0854
2012-01-01,1.1109
2012-04-01,0.8437
2012-07-01,1.12
2012-09-30,1.1488
2012-12-30,0.4618
2013-03-31,-2.9088
2013-06-30,1.6996
2013-09-29,2.6445
2013-12-29,1.6076
2014-03-30,1.4133
2014-06-29,2.4904
2014-09-28,0.3071
2014-12-28,3.3785
2015-03-29,-4.6062
2015-06-28,6.9214
2015-10-04,2.8286
2016-01-03,1.4382
2016-04-03,3.5237
2016-07-03,-0.9487
2016-10-02,0.8198
2017-01-01,8.8601
