Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-8.5876
2006-06-30,0.4252
2006-09-30,0.8744
2006-12-31,1.0745
2007-03-31,12.1202
2007-06-30,12.0375
2007-09-30,1.5141
2007-12-31,2.087
2008-03-31,1.1623
2008-06-30,0.4399
2008-09-30,0.6795
2008-12-31,-12.844
2009-03-31,0.2352
2009-06-30,0.4574
2009-09-30,0.6046
2009-12-31,1.2794
2010-03-31,-0.4995
2010-06-30,0.108
2010-09-30,0.6979
2010-12-31,1.4211
2011-03-31,1.4858
2011-06-30,3.6356
2011-09-30,1.5174
2011-12-31,1.4901
2012-03-31,1.2746
2012-06-30,5.2693
2012-09-30,1.3248
2012-12-31,1.4227
2013-03-31,0.4451
2013-06-30,0.5059
2013-09-30,0.1591
2013-12-31,-1.5213
2014-03-31,-1.2822
2014-06-30,-4.577
2014-09-30,-1.0265
2014-12-31,1.5479
2015-03-31,-0.011
2015-06-30,0.0088
2015-09-30,-0.2802
2015-12-31,0.459
2016-03-31,0.8968
2016-06-30,2.5799
2016-09-30,5.5932
2016-12-31,-7.9654
2017-03-31,-0.281
