Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-16.8974
2006-06-30,-7.3472
2006-09-30,-4.479
2006-12-31,1.725
2007-03-31,-0.3144
2007-06-30,-0.562
2007-09-30,-0.8719
2007-12-31,-0.6519
2008-03-31,-0.3475
2008-06-30,0.0
2008-09-30,1.1218
2008-12-31,4.069
2009-03-31,8.775
2009-06-30,13.0588
2009-09-30,-0.4559
2009-12-31,-0.9221
2010-03-31,-6.0895
2010-06-30,-1.1928
2010-09-30,0.5316
2010-12-31,-0.1933
2011-03-31,2.6069
2011-06-30,0.9644
2011-09-30,0.9809
2011-12-31,1.2524
2012-03-31,0.7604
2012-06-30,-0.8454
2012-09-30,-0.4562
2012-12-31,-0.6484
2013-03-31,1.4831
2013-06-30,1.8906
2013-09-30,33.3422
2013-12-31,-3.1586
2014-03-31,-0.9228
2014-06-30,1.5822
2014-09-30,-1.5321
2014-12-31,-2.0935
2015-03-31,-0.4362
2015-06-30,1.4062
2015-09-30,-0.7081
2015-12-31,-2.3521
2016-03-31,-3.4703
2016-06-30,2.2559
2016-09-30,1.0577
2016-12-31,6.0054
2017-03-31,3.9069
