Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,0.7088
2006-07-01,0.4291
2006-09-30,2.0195
2006-12-30,1.0117
2007-03-31,0.0922
2007-06-30,0.6535
2007-09-29,0.7697
2007-12-29,1.1089
2008-03-29,1.4716
2008-06-28,3.2613
2008-09-27,0.6333
2008-12-27,-0.9873
2009-03-28,-1.0326
2009-06-27,-1.0534
2009-09-26,-1.779
2009-12-26,1.4199
2010-03-27,2.1499
2010-06-26,2.413
2010-09-25,1.9653
2010-12-25,0.7608
2011-03-26,0.5532
2011-06-25,-0.0686
2011-09-24,-0.6715
2011-12-31,0.5413
2012-03-31,0.3142
2012-06-30,1.1606
2012-09-29,0.071
2012-12-29,1.0037
2013-03-30,1.1512
2013-06-29,59.8284
2013-09-28,29.3767
2013-12-28,8.1082
2014-03-29,10.0113
2014-06-28,-1.0166
2014-09-27,1.5849
2014-12-27,0.257
2015-03-28,1.1445
2015-06-27,0.8642
2015-09-26,0.5064
2015-12-26,4.3123
2016-03-26,0.3736
2016-06-25,0.7073
2016-09-24,1.0234
2016-12-31,3.2591
2017-04-01,5.9604
