Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,0.6043
2006-04-29,0.1063
2006-07-29,-0.1416
2006-10-28,0.0054
2007-02-03,0.8682
2007-05-05,1.3476
2007-08-04,1.1035
2007-11-03,0.6436
2008-02-02,-0.9344
2008-05-03,-0.6408
2008-08-02,-0.3561
2008-11-01,-0.3922
2009-01-31,-2.8195
2009-05-02,-1.2407
2009-08-01,-1.1614
2009-10-31,-0.591
2010-01-30,-0.0686
2010-05-01,-0.0727
2010-07-31,-0.1406
2010-10-30,0.4422
2011-01-29,2.9416
2011-04-30,4.0335
2011-07-30,3.2179
2011-10-29,1.9273
2012-01-28,0.3371
2012-04-28,-0.2382
2012-07-28,0.2066
2012-10-27,0.8382
2013-02-02,0.4631
2013-05-04,1.0409
2013-08-03,1.017
2013-11-02,1.0897
2014-02-01,-5.5797
2014-05-03,0.3579
2014-08-02,-0.7713
2014-11-01,0.5392
2015-01-31,0.8636
2015-05-02,2.1096
2015-08-01,2.2794
2015-10-31,1.9441
2016-01-30,0.4705
2016-04-30,-0.0755
2016-07-30,0.4665
2016-10-29,0.3388
2017-01-28,0.8281
