Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.3406
2006-06-30,1.1151
2006-09-30,-1.8226
2006-12-31,-0.1354
2007-03-31,1.9779
2007-06-30,-2.4589
2007-09-30,1.8367
2007-12-31,6.068
2008-03-31,2.6916
2008-06-30,2.1959
2008-09-30,1.1192
2008-12-31,-0.8379
2009-03-31,0.0492
2009-06-30,-0.3077
2009-09-30,-0.2796
2009-12-31,-2.6146
2010-03-31,0.4991
2010-06-30,-0.2035
2010-09-30,0.1276
2010-12-31,-0.2662
2011-03-31,0.0078
2011-06-30,0.552
2011-09-30,0.3851
2011-12-31,0.7486
2012-03-31,1.0167
2012-06-30,0.8468
2012-09-30,1.0843
2012-12-31,2.0319
2013-03-31,16.6616
2013-06-30,2.9807
2013-09-30,1.2471
2013-12-31,-0.4123
2014-03-31,-0.6202
2014-06-30,-0.7868
2014-09-30,-1.0348
2014-12-31,-1.9432
2015-03-31,4.8228
2015-06-30,-0.6708
2015-09-30,-0.5928
2015-12-31,-3.499
2016-03-31,-1.6183
2016-06-30,-1.7928
2016-09-30,-3.3049
2016-12-31,127.4924
2017-03-31,1.1759
