Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.1898
2006-06-30,6.7683
2006-09-30,-2.5483
2006-12-31,-0.4824
2007-03-31,0.1022
2007-06-30,0.3734
2007-09-30,0.8128
2007-12-31,0.7415
2008-03-31,1.5104
2008-06-30,1.8729
2008-09-30,0.9602
2008-12-31,0.9343
2009-03-31,0.6353
2009-06-30,0.6204
2009-09-30,-0.2452
2009-12-31,3.2604
2010-03-31,0.4056
2010-06-30,0.3548
2010-09-30,4.1281
2010-12-31,0.1018
2011-03-31,0.2412
2011-06-30,-0.0156
2011-09-30,-0.0794
2011-12-31,-0.4674
2012-03-31,-0.4071
2012-06-30,-0.4696
2012-09-30,-0.6092
2012-12-31,-0.3776
2013-03-31,-0.3217
2013-06-30,-0.4126
2013-09-30,-0.3332
2013-12-31,-0.9908
2014-03-31,0.506
2014-06-30,0.6353
2014-09-30,8.4634
2014-12-31,1.029
2015-03-31,11.5289
2015-06-30,-35.9376
2015-09-30,-3.3094
2015-12-31,1.8363
2016-03-31,1.2827
2016-06-30,0.8774
2016-09-30,1.1267
2016-12-31,1.1578
2017-03-31,0.972
