Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-31,-0.3915
2006-04-30,-9.3124
2006-07-31,-0.8567
2006-10-31,-4.0777
2007-01-31,-2.2743
2007-04-30,-1.0644
2007-07-31,0.5948
2007-10-31,0.9837
2008-01-31,1.8288
2008-04-30,2.1449
2008-07-31,2.4349
2008-10-31,1.4207
2009-01-31,9.6404
2009-04-30,0.036
2009-07-31,0.584
2009-10-31,0.788
2010-01-31,4.674
2010-04-30,-2.7187
2010-07-31,0.318
2010-10-31,0.793
2011-01-31,1.95
2011-04-30,2.2482
2011-07-31,2.1212
2011-10-31,2.181
2012-01-31,3.3921
2012-04-30,2.4657
2012-07-31,1.7292
2012-10-31,1.335
2013-01-31,1.0282
2013-04-30,0.1097
2013-07-31,-1.0645
2013-10-31,1.3065
2014-01-31,-3.5169
2014-04-30,0.5921
2014-07-31,0.5452
2014-10-31,2.8581
2015-01-31,1.1141
2015-04-30,1.1726
2015-07-31,1.0261
2015-10-31,0.3718
2016-01-31,0.4559
2016-04-30,3.3699
2016-07-31,0.9459
2016-10-31,4.2837
2017-01-29,-3.7426
