Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.3484
2006-06-30,1.2024
2006-09-30,-3.8075
2006-12-31,-0.4254
2007-03-31,-0.259
2007-06-30,-0.8474
2007-09-30,-3.1732
2007-12-31,-0.5117
2008-03-31,-0.0522
2008-06-30,1.064
2008-09-30,3.0533
2008-12-31,-16.5532
2009-03-31,-7.3008
2009-06-30,-2.4669
2009-09-30,-0.8266
2009-12-31,-2.3627
2010-03-31,-0.3345
2010-06-30,-0.5629
2010-09-30,-0.6913
2010-12-31,-1.3931
2011-03-31,8.3138
2011-06-30,-1.6035
2011-09-30,-1.5637
2011-12-31,3.9873
2012-03-31,-5.0143
2012-06-30,-0.6501
2012-09-30,0.9291
2012-12-31,-2.7159
2013-03-31,-14.5145
2013-06-30,-0.6613
2013-09-30,-0.2946
2013-12-31,-1.021
2014-03-31,0.395
2014-06-30,0.9649
2014-09-30,1.9902
2014-12-31,5.0364
2015-03-31,0.0869
2015-06-30,0.3566
2015-09-30,0.6643
2015-12-31,0.8986
2016-03-31,1.355
2016-06-30,1.6795
2016-09-30,8.1185
2016-12-31,-1.7089
