Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.2927
2006-06-30,1.456
2006-09-30,-0.1383
2006-12-31,1.3179
2007-03-31,-2.4803
2007-06-30,1.6601
2007-09-30,-2.1838
2007-12-31,0.9499
2008-03-31,0.887
2008-06-30,0.7814
2008-09-30,0.7186
2008-12-31,1.4459
2009-03-31,-4.7891
2009-06-30,-0.2499
2009-09-30,0.2272
2009-12-31,0.5047
2010-03-31,3.3468
2010-06-30,-0.1388
2010-09-30,0.3359
2010-12-31,0.5352
2011-03-31,0.6577
2011-06-30,0.7506
2011-09-30,0.6859
2011-12-31,0.8801
2012-03-31,1.2963
2012-06-30,2.171
2012-09-30,5.4343
2012-12-31,7.4919
2013-03-31,7.5769
2013-06-30,1.1631
2013-09-30,-0.7792
2013-12-31,0.7802
2014-03-31,0.9046
2014-06-30,0.5609
2014-09-30,0.449
2014-12-31,0.5436
2015-03-31,-0.3755
2015-06-30,0.7469
2015-09-30,0.7322
2015-12-31,0.3849
2016-03-31,0.4093
2016-06-30,0.1816
2016-09-30,0.2573
2016-12-31,1.149
2017-03-31,-10.713
