Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.0642
2006-06-30,0.6105
2006-09-30,2.9249
2006-12-31,-4.2542
2007-03-31,-0.3214
2007-06-30,-15.762
2007-09-30,0.9199
2007-12-31,0.2654
2008-03-31,0.2469
2008-06-30,0.1423
2008-09-30,0.0115
2008-12-31,-0.2039
2009-03-31,-0.4386
2009-06-30,-0.2673
2009-09-30,-0.4367
2009-12-31,0.4651
2010-03-31,0.1167
2010-06-30,0.5686
2010-09-30,-0.0275
2010-12-31,0.2772
2011-03-31,0.0975
2011-06-30,-0.0433
2011-09-30,0.4148
2011-12-31,0.1402
2012-03-31,1.5397
2012-06-30,-3.7661
2012-09-30,-5.6296
2012-12-31,11.3303
2013-03-31,-0.7091
2013-06-30,-3.1537
2013-09-30,0.2946
2013-12-31,0.6128
2014-03-31,-0.0099
2014-06-30,0.0912
2014-09-30,-0.0974
2014-12-31,0.8
2015-03-31,0.3537
2015-06-30,0.4733
2015-09-30,0.4783
2015-12-31,0.18
2016-03-31,0.3838
2016-06-30,0.7066
2016-09-30,1.1572
2016-12-31,18.9723
