Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,-3.4077
2006-06-30,-0.1101
2006-12-31,2.0036
2007-03-31,1.8117
2007-06-30,2.2352
2007-09-30,0.8759
2007-12-31,1.8654
2008-03-31,0.5198
2008-06-30,0.3687
2008-09-30,0.1384
2008-12-31,0.2664
2009-03-31,-0.7499
2009-06-30,-1.291
2009-09-30,-1.5326
2009-12-31,-1.8081
2010-03-31,3.7202
2010-06-30,7.5078
2010-09-30,1.5912
2010-12-31,0.5514
2011-03-31,0.3077
2011-06-30,0.2948
2011-09-30,0.3288
2011-12-31,0.148
2012-03-31,0.9568
2012-06-30,2.773
2012-09-30,1.2138
2012-12-31,0.3751
2013-03-31,0.9581
2013-06-30,0.5471
2013-09-30,0.5394
2013-12-31,1.3803
2014-03-31,0.5728
2014-06-30,0.3338
2014-09-30,0.2534
2014-12-31,0.2985
2015-03-31,0.3957
2015-06-30,0.4259
2015-09-30,0.8608
2015-12-31,1.1477
2016-03-31,0.7744
2016-06-30,1.1511
2016-09-30,0.9651
2016-12-31,1.16
2017-03-31,1.2557
