Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-02-25,0.8763
2006-05-27,1.0079
2006-08-26,1.2011
2006-11-25,1.2795
2007-03-03,0.8531
2007-06-02,1.068
2007-09-01,1.2732
2007-12-01,0.8916
2008-03-01,-2.3835
2008-05-31,1.7554
2008-08-30,2.6576
2008-11-29,-10.1533
2009-02-28,-3.0586
2009-05-30,-0.4651
2009-08-29,-0.922
2009-11-28,0.1662
2010-02-27,0.4284
2010-05-29,0.6188
2010-08-28,0.7265
2010-11-27,1.0035
2011-02-26,1.0226
2011-05-28,1.3201
2011-08-27,1.3569
2011-11-26,1.2506
2012-02-25,0.5763
2012-05-26,1.1204
2012-08-25,1.2282
2012-11-24,1.1285
2013-03-02,0.7771
2013-06-01,0.8639
2013-08-31,0.7415
2013-11-30,0.7054
2014-03-01,-0.7847
2014-06-01,3.6687
2014-08-30,1.5054
2014-11-29,2.3437
2015-02-28,1.4252
2015-05-30,1.7401
2015-08-29,2.4635
2015-11-28,16.3219
2016-02-27,1.7462
2016-05-28,-184.3151
2016-08-27,-4.0653
2016-11-26,12.9849
2017-02-25,0.595
