Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.554
2006-06-30,0.7918
2006-09-30,0.9121
2006-12-31,1.5345
2007-03-31,1.8498
2007-06-30,1.9093
2007-09-30,1.1934
2007-12-31,1.0353
2008-03-31,1.4282
2008-06-30,0.6748
2008-09-30,1.2151
2008-12-31,1.0996
2009-03-31,-151.4678
2009-06-30,-0.279
2009-09-30,0.0424
2009-12-31,0.3848
2010-03-31,1.4941
2010-06-30,0.4948
2010-09-30,0.3332
2010-12-31,0.5025
2011-03-31,0.5587
2011-06-30,0.4698
2011-09-30,0.8967
2011-12-31,1.1108
2012-03-31,1.6287
2012-06-30,2.4045
2012-09-30,4.7082
2012-12-31,-5.6302
2013-03-31,-2.787
2013-06-30,0.2344
2013-09-30,0.2588
2013-12-31,0.2226
2014-03-31,0.3094
2014-06-30,0.7563
2014-09-30,0.5997
2014-12-31,0.3699
2015-03-31,0.1918
2015-06-30,0.3998
2015-09-30,0.5428
2015-12-31,0.5814
2016-03-31,0.6549
2016-06-30,1.1103
2016-09-30,1.0497
2016-12-31,1.3101
2017-03-31,2.0695
