Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.1805
2006-06-30,0.2318
2006-09-30,0.2631
2006-12-31,0.1617
2007-03-31,0.2039
2007-06-30,0.6932
2007-09-30,0.4517
2007-12-31,1.3397
2008-03-31,1.5014
2008-06-30,1.1555
2008-09-30,1.3749
2008-12-31,0.1979
2009-03-31,0.2468
2009-06-30,0.3799
2009-09-30,0.5873
2009-12-31,2.2833
2010-03-31,-0.2862
2010-06-30,-0.1875
2010-09-30,-0.0198
2010-12-31,0.0353
2011-03-31,0.08
2011-06-30,0.339
2011-09-30,0.274
2011-12-31,1.317
2012-03-31,0.1775
2012-06-30,0.7588
2012-09-30,1.6347
2012-12-31,1.9142
2013-03-31,23.7184
2013-06-30,1.9692
2013-09-30,2.2305
2013-12-31,1.032
2014-03-31,1.2147
2014-06-30,1.0624
2014-09-30,0.7876
2014-12-31,0.3834
2015-03-31,0.3617
2015-06-30,1.5539
2015-09-30,0.9567
2015-12-31,0.3918
2016-03-31,-4.7046
2016-06-30,-1.1985
2016-09-30,11.8247
2016-12-31,2.6269
2017-03-31,1.3709
