Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.6605
2006-06-30,-13.7114
2006-09-30,-1.0437
2006-12-31,-0.3784
2007-03-31,1.7306
2007-06-30,-5.0585
2007-09-30,-2.2737
2007-12-31,0.7369
2008-03-31,-0.0694
2008-06-30,-1.101
2008-09-30,-6.6116
2008-12-31,0.0294
2009-03-31,-1.4306
2009-06-30,-0.3437
2009-09-30,-0.7972
2009-12-31,-1.7794
2010-03-31,1.5495
2010-06-30,0.7703
2010-09-30,2.0584
2010-12-31,0.7436
2011-03-31,-0.2086
2011-06-30,0.1108
2011-09-30,0.7048
2011-12-31,-0.3555
2012-03-31,-0.3112
2012-06-30,-0.7972
2012-09-30,-0.5583
2012-12-31,0.8991
2013-03-31,-1.4309
2013-06-30,-0.6351
2013-09-30,-0.2137
2013-12-31,0.3899
2014-03-31,-0.4206
2014-06-30,0.0
2014-09-30,1.6509
2014-12-31,-2.9048
2015-03-31,-1.6102
2015-06-30,0.0212
2015-09-30,-1.2558
2015-12-31,0.7459
2016-03-31,0.267
2016-06-30,2.6004
2016-09-30,1.3335
