Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-04-01,0.1234
2006-07-01,0.529
2006-09-30,0.885
2006-12-31,0.1649
2007-03-31,-1.5483
2007-06-30,1.0818
2007-09-29,-0.4075
2007-12-31,-0.8597
2008-03-29,-0.6112
2008-06-28,-0.2459
2008-09-27,0.5379
2008-12-31,0.476
2009-03-28,0.787
2009-06-27,1.0646
2009-09-26,1.108
2009-12-31,2.5348
2010-04-03,-0.465
2010-07-03,-7.4604
2010-10-02,-1.1447
2010-12-31,-2.0347
2011-04-02,-56.6572
2011-07-02,2.5537
2011-10-01,1.3425
2011-12-31,1.1452
2012-03-31,1.7061
2012-06-30,-9.693
2012-09-29,0.3015
2012-12-31,0.4338
2013-03-30,1.0148
2013-06-29,1.0759
2013-09-28,1.2541
2013-12-31,1.1371
2014-03-29,1.489
2014-06-28,0.9184
2014-09-27,1.1607
2014-12-31,-1.2985
2015-04-04,-2.0656
2015-07-04,10.0109
2015-10-03,-0.1466
2015-12-31,1.7369
2016-04-02,0.6289
2016-07-02,0.3233
2016-10-01,0.4816
2016-12-31,0.4613
2017-04-01,2.4037
