Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,0.5735
2006-06-30,0.4625
2006-09-30,0.2664
2006-12-31,1.2744
2007-03-31,1.0174
2007-06-30,0.9224
2007-09-30,1.095
2007-12-31,1.6448
2008-03-31,2.3538
2008-06-30,3.9917
2008-09-30,-7.3285
2008-12-31,0.2058
2009-03-31,1.0687
2009-06-30,1.5376
2009-09-30,2.0582
2009-12-31,2.5244
2010-03-31,6.7676
2010-06-30,0.8552
2010-09-30,0.4899
2010-12-31,-0.0445
2011-03-31,1.5047
2011-06-30,0.9432
2011-09-30,0.1329
2011-12-31,-17.5181
2012-03-31,4.7325
2012-06-30,3.5784
2012-09-30,0.6804
2012-12-31,0.0609
2013-03-31,-5.1879
2013-06-30,-1.3624
2013-09-30,-0.3418
2013-12-31,-0.4902
2014-03-31,2.8753
2014-06-30,1.4667
2014-09-30,1.6169
2014-12-31,1.4882
2015-03-31,-1.3669
2015-06-30,-0.9842
2015-09-30,0.4503
2015-12-31,-0.2255
2016-03-31,-2.4381
2016-06-30,4.9131
2016-09-30,-0.8902
2016-12-31,0.9949
2017-03-31,1.0361
