Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.055
2006-06-30,0.704
2006-09-30,2.721
2006-12-31,1.0899
2007-03-31,347.6962
2007-06-30,4.1241
2007-09-30,2.5544
2007-12-31,0.6017
2008-03-31,0.6257
2008-06-30,-0.5112
2008-09-30,-0.7338
2008-12-31,1.0188
2009-03-31,0.6981
2009-06-30,0.1674
2009-09-30,0.419
2009-12-31,-2.6442
2010-03-31,-0.0532
2010-06-30,0.3743
2010-09-30,4.2685
2010-12-31,5.6476
2011-03-31,1.6802
2011-06-30,1.3321
2011-09-30,1.1999
2011-12-31,1.0087
2012-03-31,0.8526
2012-06-30,0.5042
2012-09-30,-0.9673
2012-12-31,9.8901
2013-03-31,1.4942
2013-06-30,1.5585
2013-09-30,1.2414
2013-12-31,2.6633
2014-03-31,2.2164
2014-06-30,0.457
2014-09-30,-1.8486
2014-12-31,0.2974
2015-03-31,0.2525
2015-06-30,0.2898
2015-09-30,0.2043
2015-12-31,0.2184
2016-03-31,1.2313
2016-06-30,0.0381
2016-09-30,0.4894
2016-12-31,2.4302
