Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-26,0.9376
2006-06-25,9.0337
2006-09-24,1.455
2006-12-31,2.3654
2007-04-01,-6.5164
2007-07-01,1.01
2007-09-30,-6.29
2007-12-31,-3.6674
2008-03-30,2.2435
2008-06-29,-0.2835
2008-09-28,-1.0072
2008-12-31,-0.5329
2009-03-29,3.7729
2009-06-28,-0.7282
2009-09-27,-0.4153
2009-12-31,0.4424
2010-03-28,1.8525
2010-06-27,-6.7771
2010-09-26,-22.5457
2010-12-31,0.0498
2011-03-27,10.5659
2011-06-26,0.9083
2011-09-25,0.7725
2011-12-31,3.0226
2012-04-01,1.5363
2012-07-01,-0.2872
2012-09-30,-0.9115
2012-12-31,5.3054
2013-03-31,-1.1203
2013-06-30,-1.2696
2013-09-29,0.7791
2013-12-31,4.6619
2014-03-31,0.8047
2014-06-29,1.8048
2014-09-28,-4.7525
2014-12-31,7.1758
2015-03-29,-2.3088
2015-06-28,-0.716
2015-09-27,1.0168
2015-12-31,-18.7684
2016-03-27,3.2882
2016-06-26,-3.0022
2016-09-25,2.657
2016-12-31,2.4741
2017-03-26,0.8699
