Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,3.069
2006-04-29,1.7143
2006-07-29,1.6011
2006-10-28,-0.0658
2007-01-27,0.0393
2007-04-28,0.3552
2007-07-28,1.031
2007-10-27,2.7595
2008-01-26,1.984
2008-04-26,2.3358
2008-07-26,2.2552
2008-10-25,4.7244
2009-01-24,-0.2748
2009-04-25,-20.9133
2009-07-25,-1.006
2009-10-24,-0.7462
2010-01-23,5.4401
2010-04-24,1.6513
2010-07-31,1.6159
2010-10-30,0.7835
2011-01-29,12.2451
2011-04-30,1.8766
2011-07-30,-10.7823
2011-10-29,-210.9743
2012-01-28,0.417
2012-04-28,-0.8083
2012-07-28,-1.6586
2012-10-27,-3.9198
2013-01-26,2.2936
2013-04-27,4.1556
2013-07-27,-21.5419
2013-10-26,2.2129
2014-01-25,1.5329
2014-04-26,1.4811
2014-07-26,5.0321
2014-10-25,-6.331
2015-01-24,-1.2287
2015-04-25,1.0565
2015-08-01,1.7558
2015-10-31,1.2044
2016-01-30,1.2628
2016-04-30,1.8988
2016-07-30,0.6937
2016-10-29,2.7081
2017-01-28,-6.3315
