Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-01-28,-0.623
2006-04-29,0.4736
2006-07-29,0.7039
2006-10-28,-5.7509
2007-02-03,17.7611
2007-05-05,-0.8788
2007-08-04,0.2153
2007-11-03,-4.6894
2008-02-02,7.3012
2008-05-03,-1.8919
2008-08-02,-2.474
2008-11-01,-0.5041
2009-01-31,0.1249
2009-05-02,0.1698
2009-08-01,0.4304
2009-10-31,1.4488
2010-01-30,-0.9125
2010-05-01,-0.4602
2010-07-31,-0.0844
2010-10-30,0.2767
2011-01-29,0.784
2011-04-30,1.0155
2011-07-30,2.4594
2011-10-29,-0.907
2012-02-04,-0.4538
2012-05-05,-0.2318
2012-08-04,-0.431
2012-11-03,-2.1371
2013-02-02,-0.8499
2013-05-04,0.6698
2013-08-03,6.8563
2013-11-02,3.9993
2014-02-01,-5.7479
2014-05-03,-0.0334
2014-08-02,5.7861
2014-11-01,1.4874
2015-01-31,1.1652
2015-05-02,1.7675
2015-08-01,0.1212
2015-10-31,0.5972
2016-01-30,-30.9229
2016-04-30,-0.2446
2016-07-30,-10.5102
2016-10-29,-3.4088
2017-01-28,-0.3471
