Date,INVENTORY_GROWTH_TO_SALES_GROWTH
2006-03-31,1.0147
2006-06-30,1.2444
2006-09-30,1.5681
2006-12-31,1.7009
2007-03-31,1.2849
2007-06-30,1.1615
2007-09-30,1.3502
2007-12-31,1.1948
2008-03-31,1.1263
2008-06-30,1.0997
2008-09-30,0.914
2008-12-31,3.6758
2009-03-31,1.2023
2009-06-30,1.5704
2009-09-30,-19.8484
2009-12-31,0.0881
2010-03-31,0.5336
2010-06-30,0.9846
2010-09-30,-2.1673
2010-12-31,-0.426
2011-03-31,1.3271
2011-06-30,1.4109
2011-09-30,0.4067
2011-12-31,1.7619
2012-03-31,1.0051
2012-06-30,-1.7649
2012-09-30,-3.0877
2012-12-31,1.048
2013-03-31,-0.7565
2013-06-30,2.8428
2013-09-30,2.7032
2013-12-31,2.5119
2014-03-31,33.6765
2014-06-30,34.2046
2014-09-30,3.052
2014-12-31,0.94
2015-03-31,1.4689
2015-06-30,1.8567
2015-09-30,1.1751
2015-12-31,1.916
2016-03-31,1.1354
2016-06-30,1.2784
2016-09-30,1.9928
2016-12-31,0.1671
